pitchid,date,time,pa_number,pa_pitch_number,pitcher,pitcherid,throws,field_team,batter,batterid,batside,bat_team,pitcher_set,inning,inning_half,outs,balls,strikes,pitch_type_tagged,pitch_type_auto,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,notes,rel_speed,vert_rel_angle,horz_rel_angle,spin_rate,spin_axis,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_z,plate_loc_x,zone_speed,vert_appr_angle,horz_appr_angle,zone_time,exit_speed,angle,direction,hit_spin_rate,pos_at_100_x,pos_at_100_y,pos_at_100_z,distance,last_tracked_distance,bearing,hang_time,pfx_x,pfx_z,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,home_team,away_team,stadium,levelid,leagueid,trackman_gameid,pitch_uid,effective_velo,max_height,measured_duration,speed_drop,pitch_last_measured_x,pitch_last_measured_y,pitch_last_measured_z,contact_position_x,contact_position_y,contact_position_z
294,2019-09-24,04:55:26,1,3,"Andriese, Matt",542882,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,11,Top,0,1,1,Undefined,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,84.2532,0.101769,-3.60422,2374.14,251.809,NULL,5.69611,2.80722,5.5849,-37.5362,1.76934,5.48416,2.66331,-0.105557,78.2238,-6.83902,-2.58732,0.45123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.77978,0.916252,-2.50121,50,5.68029,7.53544,-122.482,-1.01078,-5.8196,21.1224,-30.7633,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5a77f165-5a6c-4f52-a6ed-6bd6a7b5fb81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
292,2019-09-24,04:54:50,1,1,"Andriese, Matt",542882,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,11,Top,0,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,91.373,-2.64592,-3.5801,2321.31,202.483,NULL,5.74804,2.8311,5.5976,-17.4325,16.3871,6.79377,1.81877,0.0508583,83.6651,-5.88835,-2.31264,0.418558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.60011,9.46355,-2.52876,50,5.5098,8.05723,-132.585,-6.74994,-8.20431,27.8281,-15.2958,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5acb89a4-e9e4-4887-84fe-d3ee4ac5e388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,2019-09-24,01:52:33,2,4,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Leyba, Domingo",642736,Left,"Arizona Diamondbacks",,1,Bottom,1,2,1,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,94.2022,-2.81281,-2.53762,2429.31,193.161,NULL,5.8117,2.56536,6.39908,-12.1161,18.6699,4.37157,2.21099,0.594752,86.2837,-5.10159,-1.70908,0.399345,77.2564,12.0176,-171.541,NULL,NULL,NULL,NULL,121.23,NULL,-170.606,1.24442,-3.09228,11.0188,-2.38565,50,5.60438,5.93421,-136.974,-7.11436,-5.88591,29.7219,-11.2007,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5aeca22c-51b3-4cb5-9d3d-a8956f8f6e07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
449,2019-09-24,06:49:40,2,3,"Ponce de Leon, Daniel",594965,Right,"St. Louis Cardinals","Ahmed, Nick",605113,Right,"Arizona Diamondbacks",,15,Bottom,0,0,2,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,95.7154,-3.54158,-3.17999,2543.48,220.155,NULL,6.71289,1.29953,5.57063,-13.8816,17.0486,14.4061,2.23902,-0.473041,87.4193,-6.12574,-0.487255,0.400279,74.1445,33.4354,118.774,5318.67,NULL,NULL,NULL,218.75,NULL,131.933,3.2313,-8.56406,10.0751,-1.03504,50,6.3983,7.18147,-138.801,-9.1146,-16.7094,31.0297,-12.5165,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5b51a94b-ffb6-4dd5-85c5-d2545f8df081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,2019-09-24,02:37:55,2,1,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Leyba, Domingo",642736,Left,"Arizona Diamondbacks",,4,Bottom,1,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,92.1075,-1.43652,-2.62904,2364.08,202.247,NULL,5.81145,2.52147,6.45358,-15.609,16.7127,6.84734,3.1895,0.675452,83.6807,-4.40609,-1.32442,0.409184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.55564,9.63968,-2.33876,50,5.70283,5.94697,-133.982,-3.83108,-8.22666,30.7202,-14.7665,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5b5d0051-e06e-4cb7-88e5-640e31a2a405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,2019-09-24,07:23:26,2,2,"Duplantier, Jon",641541,Right,"Arizona Diamondbacks","Wieters, Matt",446308,Left,"St. Louis Cardinals",,17,Top,0,0,1,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,92.3983,-2.16776,-1.87063,2170.6,228.019,NULL,5.73753,1.44909,6.76027,-19.7564,11.5138,12.8249,2.10954,0.808955,85.4533,-5.90888,0.56967,0.402473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.59036,6.93696,-1.33202,50,5.58809,4.03088,-134.613,-5.66135,-14.063,26.5581,-19.3216,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5bf00126-9a18-42b2-b596-16d077acc545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
334,2019-09-24,05:27:15,2,2,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Ravelo, Rangel",592660,Right,"St. Louis Cardinals",,12,Top,1,1,0,Undefined,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,86.3307,-2.48762,-1.75257,2289.88,93.9884,NULL,6.33301,1.34502,5.8912,-36.852,0.274702,-4.384,0.950019,-0.647863,80.3268,-9.3072,-2.5733,0.438546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.91352,0.781617,-1.20146,50,6.11133,3.98143,-125.581,-6.62641,3.08086,23.4762,-30.9156,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5c132018-8124-4736-80ff-3fdba474e0c3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
262,2019-09-24,04:31:50,4,3,"Miller, Andrew",453192,Left,"St. Louis Cardinals","Jones, Adam",430945,Right,"Arizona Diamondbacks",,9,Bottom,2,1,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,92.8831,-2.23539,3.97047,2173.61,157.469,NULL,5.46117,-2.24233,6.72648,-18.9207,12.3601,-5.13841,1.83579,0.963505,85.3289,-5.82381,2.99372,0.402542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.92181,7.46749,1.98247,50,5.30596,-9.22322,-135.004,-5.8249,7.26199,28.4813,-18.3465,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5c19bab7-93e5-4a2d-bc3d-2b9979215761,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
290,2019-09-24,04:50:51,2,7,"Helsley, Ryan",664854,Right,"St. Louis Cardinals","Kelly, Carson",608348,Right,"Arizona Diamondbacks",,10,Bottom,1,2,2,Undefined,Cutter,InPlay,Undefined,Undefined,Out,0,0,statcast,88.1392,-1.64492,0.616105,2344.7,124.674,NULL,6.23964,-0.151553,6.01112,-33.1091,2.46338,-3.6039,1.95638,0.118833,81.253,-7.83494,-0.0629473,0.429268,106.76,16.5077,-16.4405,1150.02,NULL,NULL,NULL,354.189,NULL,-19.3771,3.36189,2.11817,1.78009,0.105262,50,6.09253,-1.26608,-128.304,-4.72877,3.53895,25.978,-29.1999,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5c4382c6-d1b0-40c1-9d5d-77bafb6e3b1d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,2019-09-24,05:40:38,4,3,"Cabrera, Genesis",650893,Left,"St. Louis Cardinals","Kelly, Carson",608348,Right,"Arizona Diamondbacks",,12,Bottom,2,1,1,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,98.4874,-3.31842,1.44008,2490.25,157.236,NULL,6.33394,-0.944296,5.93064,-9.24039,19.4875,-8.18763,2.48102,-0.290372,89.9467,-5.05071,-0.101957,0.385766,73.977,44.1558,136.722,4830.73,NULL,NULL,NULL,207.699,NULL,146.373,3.45954,4.82281,11.4496,0.834065,50,6.06367,-3.30596,-143.109,-8.62962,10.0007,33.0539,-8.43169,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5c57ce3c-2889-41d0-9f7d-397a42d0a5b8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,2019-09-24,03:14:21,1,1,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,6,Top,0,0,0,Undefined,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,79.3815,1.54415,-1.33504,NULL,105.43,NULL,4.78231,2.67124,4.94147,-42.8851,2.99516,-10.9903,2.66845,0.493603,72.6833,-6.36029,-3.36686,0.487511,79.7738,-10.2659,-69.9459,NULL,NULL,NULL,NULL,16.767,NULL,-59.9062,0.114545,5.35571,1.12658,-2.53283,50,4.89756,3.05716,-115.31,1.66607,7.20085,21.7208,-30.6593,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5e2c901f-7841-4b89-8c3a-619907fcf40e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369,2019-09-24,05:45:37,2,3,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,13,Top,1,2,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,85.4187,0.194795,-1.29395,2283.27,95.3682,NULL,6.33147,1.41199,5.68075,-37.4541,0.555567,-6.2496,3.3919,-0.31504,79.3387,-6.74913,-2.45761,0.44373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.02068,0.249141,-1.29919,50,6.32423,3.01402,-124.396,-0.801024,4.79139,22.0795,-31.7789,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5e5c925a-b1bb-4634-9a68-122da001f54f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
162,2019-09-24,03:19:47,2,8,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Ozuna, Marcell",542303,Right,"St. Louis Cardinals",,6,Top,0,3,2,Undefined,Cutter,InPlay,Undefined,Undefined,Out,0,0,statcast,88.211,0.481425,-3.01839,2340.13,164.986,NULL,4.87968,2.22386,5.4313,-28.1114,8.15444,-2.19523,2.98852,-0.788135,81.1323,-4.73061,-3.42567,0.433431,86.5752,5.83382,0.828021,1261.99,NULL,NULL,NULL,98.9331,NULL,2.11279,0.826472,0.377226,4.19393,-1.95508,50,4.90299,6.83714,-128.209,0.0965791,0.631818,24.9524,-25.1496,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5e68f3e5-a421-4c8b-a68a-c9bab1957af4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
593,2019-09-24,08:32:22,4,3,"Brebbia, John",605154,Right,"St. Louis Cardinals","Ray, Robbie",592662,Left,"Arizona Diamondbacks",,19,Bottom,1,0,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,statcast,86.0363,-1.46505,-1.40038,2721.2,133.726,NULL,5.77085,2.20497,6.56221,-30.9156,5.51517,-5.79777,1.8509,0.43788,79.6012,-7.29317,-2.50066,0.434416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.8332,3.42664,-2.10619,50,5.65672,3.22485,-125.357,-4.06213,4.5343,23.9724,-26.69,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,5f48a0e2-54d9-4cb6-9b6d-e27954bae50d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
465,2019-09-24,07:01:47,2,1,"Duplantier, Jon",641541,Right,"Arizona Diamondbacks","Carpenter, Matt",572761,Left,"St. Louis Cardinals",,16,Top,1,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,92.1451,-3.42463,-2.31286,2282.69,230.562,NULL,5.66178,1.21399,7.07801,-19.1174,12.1489,14.802,0.954003,0.347042,84.9553,-7.06376,0.52631,0.402448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.93741,7.74027,-1.08071,50,5.45046,5.02807,-134.09,-8.53153,-16.3502,27.6923,-18.0139,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,61a42f5d-0f93-4ee4-941b-69dd3933f044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
276,2019-09-24,04:39:30,2,5,"Bradley, Archie",605151,Right,"Arizona Diamondbacks","Fowler, Dexter",451594,Left,"St. Louis Cardinals",,10,Top,1,1,2,Undefined,Other,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,statcast,81.1647,-0.224248,-0.904334,2086.61,22.5576,NULL,6.15394,1.98432,6.62721,-55.632,-14.3886,-5.96262,1.31261,0.659421,74.9607,-10.7369,-2.04469,0.46222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.03872,-7.91527,-1.92071,50,6.11566,2.01831,-118.243,-1.87959,4.27317,23.9646,-43.3048,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,61e66a4a-81c4-43ea-9af7-06fd202f86b6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
522,2019-09-24,07:43:55,3,1,"Leone, Dominic",608678,Right,"St. Louis Cardinals","Duplantier, Jon",641541,Left,"Arizona Diamondbacks",,17,Bottom,1,0,0,Undefined,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,90.6493,-1.49196,-1.30836,2448.75,177.986,NULL,5.70445,2.10924,6.28304,-24.3629,8.91357,-0.314448,2.29864,0.877121,83.3158,-6.08092,-1.36787,0.415183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.182618,5.27724,-2.01277,50,5.58264,3.02442,-131.998,-4.18891,-0.322985,27.4535,-22.8405,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,61f630bc-3431-4afb-af59-8c017caad588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
327,2019-09-24,05:23:59,1,2,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Bader, Harrison",664056,Right,"St. Louis Cardinals",,12,Top,0,0,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,87.5564,-3.8421,-2.39993,2297.06,104.753,NULL,6.34475,1.42702,6.14908,-33.3711,2.33558,-8.98237,0.00574874,-1.54005,82.0041,-9.99447,-4.08249,0.430077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.29538,2.19634,-1.23996,50,6.03482,5.6084,-127.233,-9.57733,7.13206,22.945,-28.5272,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,623ea2c9-9a3a-4b52-911c-b060ddf88cb4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
408,2019-09-24,06:21:08,3,3,"Chafin, Andrew",605177,Left,"Arizona Diamondbacks","O'Neill, Tyler",641933,Right,"St. Louis Cardinals",,14,Top,1,2,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,92.6443,-1.0492,2.23879,2179.61,149.265,NULL,6.36027,-1.73666,6.43742,-15.5041,16.2881,-9.70029,4.10337,-0.486865,84.5507,-3.99273,0.394735,0.405818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.96848,9.25813,1.58226,50,6.27874,-4.97751,-134.861,-2.94283,10.9775,29.6884,-15.1462,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,626f011d-929b-4b4f-8a70-976677234307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,2019-09-24,03:51:11,4,4,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Avila, Alex",488671,Left,"Arizona Diamondbacks",,7,Bottom,2,2,1,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,92.9871,-2.01832,-2.60181,2143.28,230.897,NULL,5.51022,2.56962,6.50662,-21.9464,9.24888,11.4117,1.82659,1.13143,86.0159,-6.15381,-0.442275,0.40199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.92487,5.59033,-2.39324,50,5.35955,5.80524,-135.371,-5.44131,-12.9827,26.6923,-21.6933,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,62cb955f-c1ba-4c28-8d33-bef94e05d4f8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,2019-09-24,03:48:07,3,3,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Rojas, Josh",668942,Left,"Arizona Diamondbacks",,7,Bottom,1,1,1,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,92.0906,-1.86927,-2.81505,2009.82,241.285,NULL,5.60507,2.4732,6.49992,-24.563,7.32073,13.4118,1.83995,1.00526,85.0551,-6.5007,-0.27471,0.406402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.0987,4.50586,-2.28251,50,5.46339,6.18795,-134.034,-5.11722,-14.8513,26.7899,-23.9113,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,63293b43-1c2f-4d7f-b797-e96450939bb6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
234,2019-09-24,04:10:53,2,6,"Gallegos, Giovanny",606149,Right,"St. Louis Cardinals","Dyson, Jarrod",502481,Left,"Arizona Diamondbacks",,8,Bottom,1,2,2,Undefined,Fastball,InPlay,Undefined,Undefined,Out,0,0,statcast,94.3249,-2.18801,-2.17091,2451.86,211.232,NULL,6.56286,2.39912,4.94573,-13.3755,19.1055,11.6016,3.37833,1.31369,86.0701,-4.65522,-0.025338,0.410191,73.2599,-41.662,-2.48156,NULL,NULL,NULL,NULL,4.53302,NULL,-17.7447,0.0524738,-6.64813,10.5656,-2.19794,50,6.33969,4.72659,-136.93,-5.77043,-12.6308,30.0431,-12.1004,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,6392d373-d241-4731-b71b-7ae5df293b31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
565,2019-09-24,08:13:33,3,2,"Ginkel, Kevin",656464,Right,"Arizona Diamondbacks","Arozarena, Randy",668227,Right,"St. Louis Cardinals",,19,Top,2,0,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,84.7956,-2.56403,-3.58788,2230.7,46.9378,NULL,6.656,2.42872,5.87818,-39.6862,-0.915411,-0.944923,0.961573,-0.986113,78.6883,-9.90357,-3.76464,0.44815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.449456,0.192778,-2.13837,50,6.42558,7.74911,-123.118,-6.75605,-0.692563,23.5511,-31.877,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,63a7289c-3142-4a68-a780-ee39e48a99f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145,2019-09-24,03:08:53,2,1,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Ahmed, Nick",605113,Right,"Arizona Diamondbacks",,5,Bottom,1,0,0,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,89.9399,-1.4003,-2.79841,2142.73,216.509,NULL,5.62613,2.34521,6.80257,-19.8587,13.2349,9.81696,2.69173,0.607795,82.7282,-5.17818,-0.926625,0.414041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.20217,7.73751,-2.16826,50,5.52799,6.13341,-130.975,-3.74896,-10.83,26.3055,-18.6631,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,6411582e-7f76-434d-91ab-be822beddd27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
553,2019-09-24,08:05:51,3,4,"Leone, Dominic",608678,Right,"St. Louis Cardinals","Rojas, Josh",668942,Left,"Arizona Diamondbacks",,18,Bottom,1,2,1,Undefined,Cutter,InPlay,Undefined,Undefined,Out,0,0,statcast,90.5763,-2.79939,-2.41318,2432.07,158.783,NULL,5.74611,1.88061,6.24291,-24.9893,8.37863,-3.26349,1.07761,-0.618193,83.7508,-7.47028,-3.0281,0.415754,74.1912,3.45521,38.2114,3468.17,NULL,NULL,NULL,54.6839,NULL,39.6299,0.523844,1.15222,5.29848,-1.69957,50,5.52526,5.65246,-131.721,-7.22276,2.03708,26.3306,-22.8066,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,643ec986-2973-46b4-844c-165b82cebf23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
282,2019-09-24,04:43:57,1,2,"Webb, Tyler",643778,Left,"St. Louis Cardinals","Rojas, Josh",668942,Left,"Arizona Diamondbacks",,10,Bottom,0,0,1,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,90.9248,-2.80634,1.42496,2200.17,150.449,NULL,6.77741,-2.01625,6.35748,-16.9545,16.1457,-9.16926,2.77916,-1.46878,83.3052,-6.0051,-0.314996,0.414082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.42343,9.63286,1.91754,50,6.56625,-3.01225,-132.277,-7.00052,9.61238,28.1262,-15.101,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,645e13c3-d7eb-4c6d-a71b-3257c351eec8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,2019-09-24,03:59:25,2,7,"Crichton, Stefan",592233,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,8,Top,1,2,2,Undefined,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,78.0735,1.55861,-1.66228,2613,70.0187,NULL,5.41606,2.84013,5.4586,-52.5229,-5.59014,-15.2668,2.49887,0.011687,71.2447,-8.22419,-4.52126,0.493071,67.7144,-30.9631,-82.306,NULL,NULL,NULL,NULL,5.42757,NULL,-54.348,0.0407087,7.61289,-3.46267,-2.68358,50,5.51803,3.75415,-113.401,1.49332,9.79955,22.9611,-36.6313,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,64d3cb80-3cdc-49f1-98d7-3111e9545b5c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
144,2019-09-24,03:08:12,1,4,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Avila, Alex",488671,Left,"Arizona Diamondbacks",,5,Bottom,0,1,2,Undefined,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,statcast,95.2378,-1.41806,-2.92577,2413.22,196.64,NULL,5.55144,2.45606,6.6356,-14.068,15.7628,4.71855,3.07908,0.168738,87.1294,-4.09343,-2.02763,0.393101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.41993,9.12249,-2.26052,50,5.44979,6.94239,-138.604,-3.85733,-6.65891,30.7131,-14.4117,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,653ff936-d9fd-472f-8c14-2a12d53b8895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
271,2019-09-24,04:37:44,1,7,"Bradley, Archie",605151,Right,"Arizona Diamondbacks","Martinez, Jose",500874,Right,"St. Louis Cardinals",,10,Top,0,3,2,Undefined,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,statcast,95.456,-3.01884,-2.8081,2333.94,201.462,NULL,6.05282,2.27042,6.04793,-13.1771,17.2182,6.77914,2.15441,0.233963,87.4828,-5.49022,-1.53217,0.396803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.43154,10.1473,-2.05572,50,5.81061,6.57243,-138.675,-7.76841,-8.65502,30.1562,-12.3559,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,65ba1c69-f4ac-4417-b5f1-047f2bb0f330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
316,2019-09-24,05:13:20,2,4,"Helsley, Ryan",664854,Right,"St. Louis Cardinals","Locastro, Tim",641796,Right,"Arizona Diamondbacks",,11,Bottom,1,1,2,Undefined,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,89.5381,-1.3602,-0.484953,2675.75,82.7789,NULL,6.21748,0.0648448,5.79599,-35.7965,-0.93488,-7.14903,1.96911,-0.981944,82.3325,-8.03414,-1.82858,0.424958,85.6052,28.232,41.128,4446.6,NULL,NULL,NULL,299.393,NULL,52.8303,4.21915,3.70705,-0.119421,-0.020761,50,6.08441,1.34007,-130.284,-4.28191,6.3634,27.7029,-32.379,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,66d3a7d6-ada2-4744-ae9e-1761dda1bb24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,2019-09-24,06:08:40,4,2,"Fernandez, Junior",658551,Right,"St. Louis Cardinals","Walker, Christian",572233,Right,"Arizona Diamondbacks",,13,Bottom,0,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,84.3561,-2.20638,-3.23387,1591.34,225.713,NULL,5.64986,2.13641,6.50996,-29.6721,8.59363,8.84292,1.14843,-0.0971605,77.611,-7.80481,-1.55449,0.445222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.76641,5.34664,-1.91488,50,5.48277,6.68906,-122.654,-5.54215,-8.79312,24.0337,-24.021,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,673c1235-9c7f-4651-85aa-3466db3919ef,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,2019-09-24,07:31:33,4,2,"Duplantier, Jon",641541,Right,"Arizona Diamondbacks","Edman, Tommy",669242,Left,"St. Louis Cardinals",,17,Top,2,0,1,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,statcast,92.5087,-1.07064,-1.53289,2341.98,204.903,NULL,5.81937,1.34137,6.98699,-16.4481,14.6014,6.79061,3.47476,0.513133,84.907,-4.21699,-0.231327,0.401051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.22053,8.47674,-1.24973,50,5.74795,3.42632,-134.868,-2.96409,-7.79821,28.4629,-16.5117,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,690bc0bd-8ca7-473b-b1dd-ecf2946c9097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
